,Time,Tank_1,Tank_2,Tank_3,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8,Pump_1,Pump_2,Pump_3,Pump_4,Pump_5,Pump_6,Flow_sensor_1,Flow_sensor_2,Flow_sensor_3,Flow_sensor_4,Valv_1,Valv_2,Valv_3,Valv_4,Valv_5,Valv_6,Valv_7,Valv_8,Valv_9,Valv_10,Valv_11,Valv_12,Valv_13,Valv_14,Valv_15,Valv_16,Valv_17,Valv_18,Valv_19,Valv_20,Valv_21,Valv_22,Label_n,Label,mac_s,mac_d,ip_s,ip_d,sport,dport,proto,flags,size,modbus_fn,n_pkt_src,n_pkt_dst,modbus_response
10,2022-21-02 14:45:28,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,0a:fe:ec:47:74:fb,84.3.251.20,84.3.251.102,60615.0,502.0,Modbus,11000.0,66,Read Holding Registers,,49.0,14.0
11,2022-21-02 14:45:29,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,48.0
12,2022-21-02 14:45:30,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],15.0,51.0
13,2022-21-02 14:45:31,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
14,2022-21-02 14:45:32,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Coils Request,,49.0,4.0
15,2022-21-02 14:45:33,0,0,0,0,0,0,0,0,False,False,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],15.0,50.0
16,2022-21-02 14:45:34,0,0,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],13.0,46.0
17,2022-21-02 14:45:35,0,0,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],19.0,44.0
18,2022-21-02 14:45:36,0,0,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
19,2022-21-02 14:45:37,66,23,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
20,2022-21-02 14:45:38,133,75,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],16.0,49.0
21,2022-21-02 14:45:39,178,114,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,48.0
22,2022-21-02 14:45:40,201,148,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
23,2022-21-02 14:45:41,255,181,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
24,2022-21-02 14:45:42,278,212,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],19.0,43.0
25,2022-21-02 14:45:43,320,251,1,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,51.0
26,2022-21-02 14:45:44,344,270,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,50.0
27,2022-21-02 14:45:45,385,316,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
28,2022-21-02 14:45:46,413,326,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],15.0,48.0
29,2022-21-02 14:45:47,434,353,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Coils Request,,49.0,6.0
30,2022-21-02 14:45:48,474,379,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,50.0
31,2022-21-02 14:45:49,503,406,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],13.0,49.0
32,2022-21-02 14:45:50,533,415,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],19.0,46.0
33,2022-21-02 14:45:51,559,442,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
34,2022-21-02 14:45:52,581,453,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
35,2022-21-02 14:45:53,630,486,1,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
36,2022-21-02 14:45:54,637,518,0,1,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,fa:00:bc:90:d7:fa,84.3.251.20,84.3.251.103,60616.0,502.0,Modbus,11000.0,66,Read Holding Registers,,46.0,13.0
37,2022-21-02 14:45:55,685,522,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
38,2022-21-02 14:45:56,685,557,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,fa:00:bc:90:d7:fa,84.3.251.20,84.3.251.103,60616.0,502.0,Modbus,11000.0,66,Read Holding Registers,,50.0,14.0
39,2022-21-02 14:45:57,729,540,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
40,2022-21-02 14:45:58,758,578,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
41,2022-21-02 14:45:59,785,597,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
42,2022-21-02 14:46:00,829,617,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Coils Request,,49.0,4.0
43,2022-21-02 14:46:01,848,632,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
44,2022-21-02 14:46:02,881,657,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
45,2022-21-02 14:46:03,919,658,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Holding Registers,,48.0,6.0
46,2022-21-02 14:46:04,941,698,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60523.0,502.0,TCP,11000.0,74,,,48.0,6.0
47,2022-21-02 14:46:05,972,720,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],13.0,47.0
48,2022-21-02 14:46:06,989,743,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Coils Request,,50.0,6.0
49,2022-21-02 14:46:07,1026,752,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
50,2022-21-02 14:46:08,1055,790,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
51,2022-21-02 14:46:09,1080,779,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,4a:35:83:e0:3d:a4,84.3.251.102,84.3.251.104,502.0,45907.0,TCP,10010.0,74,,,14.0,0.0
52,2022-21-02 14:46:10,1121,809,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],19.0,43.0
53,2022-21-02 14:46:11,1145,833,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],16.0,46.0
54,2022-21-02 14:46:12,1156,856,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
55,2022-21-02 14:46:13,1195,875,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,00:80:f4:03:fb:12,84.3.251.101,84.3.251.18,51971.0,502.0,TCP,10.0,74,,,15.0,7.0
56,2022-21-02 14:46:14,1223,911,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,74:46:a0:bd:a7:1b,84.3.251.101,84.3.251.20,502.0,60614.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,48.0
57,2022-21-02 14:46:15,1243,921,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,e6:3f:ac:c9:a8:8c,0a:fe:ec:47:74:fb,84.3.251.101,84.3.251.102,502.0,40187.0,TCP,10010.0,74,,,15.0,14.0
58,2022-21-02 14:46:16,1272,947,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
59,2022-21-02 14:46:17,1301,949,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],13.0,45.0
60,2022-21-02 14:46:18,1336,955,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,50.0
61,2022-21-02 14:46:19,1370,1012,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,50.0
62,2022-21-02 14:46:20,1392,1028,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
63,2022-21-02 14:46:21,1418,1031,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,47.0
64,2022-21-02 14:46:22,1455,1049,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
65,2022-21-02 14:46:23,1485,1066,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,00:80:f4:03:fb:12,84.3.251.20,84.3.251.18,60613.0,502.0,Modbus,11000.0,66,Read Coils Request,,47.0,5.0
66,2022-21-02 14:46:24,1521,1091,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,50.0
67,2022-21-02 14:46:25,1540,1118,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,74:46:a0:bd:a7:1b,e6:3f:ac:c9:a8:8c,84.3.251.20,84.3.251.101,60614.0,502.0,Modbus,11000.0,66,Read Holding Registers,,37.0,17.0
68,2022-21-02 14:46:26,1566,1139,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,0a:fe:ec:47:74:fb,74:46:a0:bd:a7:1b,84.3.251.102,84.3.251.20,502.0,60615.0,Modbus,11000.0,64,Read Coils Response,[0],14.0,49.0
69,2022-21-02 14:46:27,1595,1155,0,0,0,0,0,0,True,True,False,False,False,False,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,normal,fa:00:bc:90:d7:fa,74:46:a0:bd:a7:1b,84.3.251.103,84.3.251.20,502.0,60616.0,Modbus,11000.0,65,Read Holding Registers Response,[0],14.0,49.0
